0.000000000000000000e+00,1.604795939089297008e+01,7.251477105173081839e+01,4.507260363035565831e+01,6.298104957786193836e+01,8.274764643374196282e+01,3.810105494320764308e+01,3.645990631389304326e+01,4.393952536741183224e+01,2.409319301529266610e+01,4.523833941125293023e+01,5.810854723959678125e+01,7.788309596133596813e+01,1.048551651677726237e+00,1.612938425528710340e+01,5.393341537043446010e+01,5.727438862224985172e+01,7.395829257530689915e+01,6.705558581384237016e+01,5.464223403526503375e+01,5.760945522069517466e+01,4.655699047606567831e+01,3.316189913406983436e+01,7.886158953745457723e+01,7.559050521434048164e+01,2.773456538065655863e+01,6.480626396442718828e+01,5.670903249479876962e+01,3.956601543339773741e+01,2.947832723783116649e+01,4.574559295630400868e+01,5.438504831420015506e+01,1.775807958738379000e+01,8.132422322756517019e+01,6.238256757934665586e+01,3.775060097741185672e+01,5.595721124045240202e+01,1.438664285688542144e+01,5.985934000449940839e+01,3.197414941545523348e+01,5.389978539298281390e+01,7.790156921466855522e+01,6.413172548723761679e+01,8.709937341731830429e+01,7.385043020174748563e+01,7.410395513641464049e+01,7.046464310291804622e+01,7.641042897840902981e+01,1.623494172656318568e+01,5.525918757924802804e+01
1.604795939089297008e+01,0.000000000000000000e+00,7.799640243857224675e+01,5.479674656210789863e+01,7.901419792719197233e+01,9.669989824088081320e+01,3.132704726415817831e+01,5.047621067537037476e+01,5.736365298725571904e+01,3.963563198442380298e+01,4.970119168363086004e+01,6.048597200516246630e+01,8.250406459018232397e+01,1.708527374566151380e+01,1.880790117280693607e+01,5.798854771207635395e+01,7.324207583012601219e+01,7.328638226738365802e+01,8.062393617957394554e+01,5.691170121318535280e+01,7.340897209643752319e+01,6.253955020185327385e+01,4.914529093943858840e+01,8.395570320241080253e+01,9.086051084751287021e+01,1.826978965487010242e+01,6.549920481219959356e+01,7.126818231041774254e+01,4.978316705059233271e+01,4.545852191656405950e+01,5.198650382365936906e+01,6.196515382926492066e+01,3.371481296982796039e+01,9.217050593233354050e+01,7.269098190326357667e+01,4.874130131200534066e+01,7.196676739026122505e+01,4.543152379159232090e+00,6.055711385455167317e+01,3.158401793149915449e+01,6.993014947754306831e+01,9.231543406981052158e+01,6.388148507036139279e+01,9.553592353254373393e+01,7.625321991924610643e+01,7.967059202123286354e+01,8.074919556101235685e+01,9.097911172150357118e+01,3.191916491580584747e+01,7.125147901198272393e+01
7.251477105173081839e+01,7.799640243857224675e+01,0.000000000000000000e+00,3.144993480655099560e+01,8.617740486028861824e+01,5.848391156694818704e+01,5.661795318787341103e+01,5.101571190249914167e+01,4.604268394527039732e+01,6.285871523442777686e+01,2.829765853554042465e+01,2.087369267682120011e+01,6.623356733343737091e+00,7.211529510628088246e+01,5.955963317758796194e+01,2.034688981679862962e+01,8.623366457460652157e+01,2.892337053485470122e+01,4.814316563549576955e+01,2.373733000508519808e+01,7.055048434545965108e+01,8.045481837150329341e+01,6.843701106743026230e+01,6.497805078390904931e+00,6.979926651817562799e+01,6.589771000366712883e+01,2.359852538512362941e+01,5.430658352869579630e+01,3.653847965647705820e+01,7.459405626812903733e+01,2.677013904243256803e+01,1.961990767214932774e+01,6.772243311705472024e+01,3.359189698282836645e+01,2.590121059470114062e+01,3.955513332752409639e+01,7.615617219513008251e+01,8.069740663525902846e+01,2.545147237814681773e+01,4.762483223271645016e+01,8.163615211942014582e+01,6.056567463587884248e+01,2.756386681491585122e+01,2.338991456737776176e+01,1.487515884473408612e+01,1.694915550004137295e+00,2.601119005813701079e+01,6.148116472186558923e+01,6.555633675854318199e+01,8.426740114388336167e+01
4.507260363035565831e+01,5.479674656210789863e+01,3.144993480655099560e+01,0.000000000000000000e+00,5.863794077100583735e+01,4.800474108916454696e+01,4.572475538309231524e+01,1.995093911561594879e+01,1.691181614239731346e+01,3.153396355777239179e+01,1.799444960062553278e+01,2.860347849695390465e+01,3.788828418542666299e+01,4.443149908271735882e+01,3.632052166955401873e+01,2.159827935466752180e+01,5.734692561274883360e+01,4.755634131486541349e+01,3.217305366213734175e+01,2.717787393990652589e+01,4.410980060380242662e+01,5.021701217598632638e+01,3.717253768385037915e+01,3.787349211918350278e+01,5.082270592705691570e+01,4.894582441899481040e+01,3.738717198187346469e+01,3.047756184556855885e+01,5.618240918874754186e+00,4.314738665987632515e+01,1.239774490526711759e+01,1.190796425712487583e+01,3.689992668836279677e+01,3.745600011878234170e+01,1.791042118288000040e+01,8.267223881962996401e+00,4.835407939123550136e+01,5.625270125936261678e+01,3.435718284566245018e+01,3.216452319202225141e+01,5.261880133720367780e+01,4.622615796489117201e+01,3.958228970038940275e+01,4.209752592968585105e+01,3.945990655678043169e+01,3.270973335516652014e+01,2.595255882798171498e+01,4.592140625946397137e+01,3.505287626628418707e+01,5.521181979670836881e+01
6.298104957786193836e+01,7.901419792719197233e+01,8.617740486028861824e+01,5.863794077100583735e+01,0.000000000000000000e+00,4.771162656574114180e+01,9.196195246929812583e+01,4.068103590093501509e+01,4.173814973343338153e+01,4.147776098634163588e+01,7.506066418331140255e+01,8.717586882669881732e+01,9.273461469290481318e+01,6.195361382443388010e+01,7.044285529938805723e+01,8.019088440818629238e+01,6.916163627968070493e+00,1.061928793314676085e+02,4.307392568565977342e+01,8.544383774026955791e+01,1.579699680411943064e+01,1.670731881237502847e+01,3.067300645737498144e+01,9.170370253055227749e+01,2.968123211249014659e+01,8.693513848585459414e+01,9.598707926947821534e+01,3.240353305096518710e+01,5.628903527941907470e+01,3.362350675914696296e+01,7.033476866750184797e+01,6.916954331328990691e+01,4.569060946788032851e+01,6.781604637714410444e+01,6.100003236497409631e+01,5.350264135976050994e+01,1.028387341192657622e+01,7.674336502764028012e+01,9.268872044710666103e+01,7.925904314228860414e+01,9.086354144177843040e+00,4.065558394085421412e+01,9.797648390057815959e+01,8.361458526196689434e+01,9.727971877157771985e+01,8.687134348785582461e+01,6.476806950426191634e+01,3.830044372873210534e+01,4.804406808146647734e+01,8.194679306878324354e+00
8.274764643374196282e+01,9.669989824088081320e+01,5.848391156694818704e+01,4.800474108916454696e+01,4.771162656574114180e+01,0.000000000000000000e+00,9.364342201624910444e+01,4.635200167912632452e+01,3.937649226678819048e+01,5.960858726695269638e+01,6.481040788353595872e+01,7.061366136864791088e+01,6.368850610376976107e+01,8.178775295794086730e+01,8.044430037598716865e+01,6.455864873218953903e+01,5.228487416596860271e+01,8.610723665897828027e+01,1.634604167207965730e+01,7.089888059642134976e+01,3.543536458744709705e+01,5.444044957972402443e+01,5.489656305049506102e+01,6.155010270941400563e+01,1.871266401320559680e+01,9.539872679559827873e+01,7.792268198636749332e+01,2.650847283822741218e+01,5.061562994959454187e+01,6.256025684337458159e+01,5.900368896394458318e+01,5.096165417190690050e+01,6.688750151205181282e+01,2.749506590759390079e+01,3.537332018187480287e+01,5.015434006603806694e+01,4.222525888530194038e+01,9.664328946811247079e+01,7.695781540291699230e+01,7.991311477270252794e+01,4.972716010728914426e+01,7.078794836372149568e+00,8.133747459131659241e+01,4.476591980071322752e+01,7.304719043365065545e+01,5.826910235067520460e+01,3.251463349007118353e+01,9.438051039375899620e+00,6.720017641470828096e+01,5.159546615989087570e+01
3.810105494320764308e+01,3.132704726415817831e+01,5.661795318787341103e+01,4.572475538309231524e+01,9.196195246929812583e+01,9.364342201624910444e+01,0.000000000000000000e+00,5.352530454975308771e+01,5.711367280226332355e+01,5.096749270654542840e+01,3.132127367522221206e+01,3.612209948397248382e+01,5.934441062275224965e+01,3.860220364355107847e+01,2.330922140379497876e+01,3.683214165029864517e+01,8.780216813872151249e+01,4.404883060605101264e+01,7.755968119150431050e+01,3.294346274061092572e+01,8.144882112842451249e+01,7.757069872355033624e+01,6.184629901448631983e+01,6.143865897049608549e+01,9.398473886506641861e+01,1.325338752182591939e+01,3.820519046796219698e+01,7.281064881104627773e+01,4.321991997398673391e+01,6.208589609647024332e+01,3.637254762143253117e+01,4.671031320606537207e+01,4.903368929431909606e+01,8.038794850289291105e+01,6.164238141808159099e+01,4.427219507124339515e+01,8.273042087830138769e+01,3.569616642388164252e+01,3.375087165389666666e+01,1.388113756095387075e+01,8.351036492148597290e+01,9.133657778146123007e+01,3.559936338581750448e+01,7.818550058298815486e+01,5.033233661941495285e+01,5.828384034035639871e+01,6.867748212177583866e+01,9.073590360600950078e+01,4.609020194843847662e+01,8.555723994385949993e+01
3.645990631389304326e+01,5.047621067537037476e+01,5.101571190249914167e+01,1.995093911561594879e+01,4.068103590093501509e+01,4.635200167912632452e+01,5.352530454975308771e+01,0.000000000000000000e+00,7.934716836228067116e+00,1.492543699078180808e+01,3.458027663762013759e+01,4.735679165622430986e+01,5.756127184448104117e+01,3.552151773210940178e+01,3.547927011228298255e+01,4.052335999463898730e+01,3.835514352112983261e+01,6.649581846240164396e+01,3.060727106854149682e+01,4.527216994657671734e+01,2.814916309835090757e+01,3.044168853082600279e+01,1.745187822065146577e+01,5.731407831903964478e+01,4.149004112649031839e+01,5.164308957844109216e+01,5.615442517910643971e+01,2.093530617026384633e+01,1.618308259635225355e+01,2.417393599343376920e+01,3.027619943832837635e+01,3.176221056999711934e+01,2.200985746252518638e+01,4.757756527462160534e+01,3.106507549089404208e+01,1.314899324008019477e+01,3.061782472640303254e+01,5.029330764691581379e+01,5.249379902754849780e+01,3.999135405773565566e+01,3.363126410153427059e+01,4.184424026962331311e+01,5.779664094898716087e+01,5.745922596336446020e+01,5.933598118137106781e+01,5.215221353724953701e+01,3.836847516169984118e+01,4.055634699717559499e+01,2.154796721816819272e+01,3.613785692451403975e+01
4.393952536741183224e+01,5.736365298725571904e+01,4.604268394527039732e+01,1.691181614239731346e+01,4.173814973343338153e+01,3.937649226678819048e+01,5.711367280226332355e+01,7.934716836228067116e+00,0.000000000000000000e+00,2.283801288173122046e+01,3.403454903700858125e+01,4.550159743296911330e+01,5.266241676916184389e+01,4.303391553631161770e+01,4.126988529649681681e+01,3.850092098088184400e+01,4.070018289264499600e+01,6.446527989830619276e+01,2.326947552936919905e+01,4.394187942618319198e+01,2.730933211099684499e+01,3.441451122127121209e+01,2.382783384281326633e+01,5.210838835159042759e+01,3.687124758238333300e+01,5.682246416655598864e+01,5.429507976056135732e+01,1.569780467504210009e+01,1.536333246018132748e+01,3.117803748871919112e+01,2.889834355412040168e+01,2.772102071195316952e+01,2.994436157120921749e+01,3.973492628497226065e+01,2.401078602564819420e+01,1.323998173592799610e+01,3.145517865781126687e+01,5.748864842315661150e+01,5.116357694445359527e+01,4.327138819651859336e+01,3.600235573538105172e+01,3.546615536965701665e+01,5.642001602540286598e+01,5.029220703342983256e+01,5.585657007813888697e+01,4.701367615051265147e+01,3.091192168294016440e+01,3.444332911562461419e+01,2.942139382280738857e+01,3.862077629159406200e+01
2.409319301529266610e+01,3.963563198442380298e+01,6.285871523442777686e+01,3.153396355777239179e+01,4.147776098634163588e+01,5.960858726695269638e+01,5.096749270654542840e+01,1.492543699078180808e+01,2.283801288173122046e+01,0.000000000000000000e+00,4.123497357940210861e+01,5.504530155000760061e+01,6.917032952761556430e+01,2.306102833699101140e+01,2.896531267997118775e+01,4.885646523194246527e+01,3.689206611999703966e+01,7.371975855467094618e+01,4.460958526754729547e+01,5.228073028958846891e+01,3.383913692441393550e+01,2.660829418215994480e+01,1.091156610555695572e+01,6.932528817920045583e+01,5.150397846753209308e+01,4.547987520963569352e+01,6.345271273475535168e+01,3.318613253794683970e+01,2.632244938252697963e+01,1.278490403629409222e+01,3.859581767815069497e+01,4.323980895106466704e+01,7.316939416414736108e+00,6.249056605004656717e+01,4.547323565698671644e+01,2.331892284373354585e+01,3.311227836655640999e+01,3.847064037825523997e+01,5.911825770741926789e+01,3.914694146531579833e+01,3.273418846633600054e+01,5.433366726874639596e+01,6.426726666956034251e+01,7.177906686381930967e+01,6.895275514862900934e+01,6.417757490938905107e+01,5.303616987158605411e+01,5.271341525327558486e+01,7.872412994661191377e+00,3.466516596165008934e+01
